alternative.id,container.title,created,DOI,funder,publisher,reference.count,score,source,subject,title,subtitle,type,URL,author,issue,volume
,Hydrological Processes,2010-09-01,10.1002/hyp.7842,NULL,Wiley-Blackwell,77,45.883656,Crossref,Water Science and Technology,"Assessment of future runoff trends under multiple climate change scenarios in the Willamette River Basin, Oregon, USA",NA,journal-article,http://dx.doi.org/10.1002/hyp.7842,Il-Won Jung; Heejun Chang,2,25
,Political Science Quarterly,2006-04-17,10.2307/2145765,NULL,Wiley-Blackwell,0,45.914295,Crossref,Sociology and Political Science,Uncle Sam in the Pacific Northwest: Federal Management of Natural Resources in the Columbia River Valley.,NA,journal-article,http://dx.doi.org/10.2307/2145765,John D. Millett; Charles McKinley,1,68
,The American Journal of International Law,2006-04-21,10.2307/2197139,NULL,JSTOR,0,45.96943,Crossref,"Political Science and International Relations,Law",United States of America--Canada: Treaty Relating to Cooperative Development of the Water Resources of the Columbia River Basin,NA,journal-article,http://dx.doi.org/10.2307/2197139,NaN,4,59
10.1093/conphys/cow026,Conservation Physiology,2016-08-05,10.1093/conphys/cow026,NULL,Oxford University Press (OUP),106,45.98123,Crossref,,A perspective on physiological studies supporting the provision of scientific advice for the management of Fraser River sockeye salmon (Oncorhynchus nerka),NA,journal-article,http://dx.doi.org/10.1093/conphys/cow026,David A. Patterson; Steven J. Cooke; Scott G. Hinch; Kendra A. Robinson; Nathan Young; Anthony P. Farrell; Kristina M. Miller,1,4
,Boletim do Observatório Ambiental Alberto Ribeiro Lamego,2013-08-01,10.5935/2177-4560.20120021,"list(DOI = c(""10.13039/501100000233"", NA, NA, NA, NA, NA, NA, NA), name = c(""Genome British Columbia"", ""Pacific Salmon Commission Southern Endowment Fund"", ""(NSERC)-Discovery"", ""NSERC-Strategic"", ""NSERC Ocean Tracking Network Canada"", ""ACCASPPlease write ACCASP in full."", ""Pacific Salmon Foundation"", ""(DFO) Environment Watch Program""), doi.asserted.by = c(""crossref"", NA, NA, NA, NA, NA, NA, NA))",GN1 Genesis Network,0,46.030228,Crossref,,"Layers of Change: The Nanaimo River Estuary (Nanaimo, British Columbia, Canada)",NA,journal-article,http://dx.doi.org/10.5935/2177-4560.20120021,Pamela Shaw,2,6
000632079290755C,Biological Conservation,2003-09-12,10.1016/0006-3207(92)90755-c,NULL,Elsevier BV,0,46.040966,Crossref,"Ecology, Evolution, Behavior and Systematics,Nature and Landscape Conservation","Assessing cumulative impacts to elk and mule deer in the Salmon River Basin, Idaho",NA,journal-article,http://dx.doi.org/10.1016/0006-3207(92)90755-c,NaN,1,59
10.1139/e95-127,Canadian Journal of Earth Sciences,2010-04-16,10.1139/e95-127,NULL,Canadian Science Publishing,43,46.07083,Crossref,Earth and Planetary Sciences(all),Electrical conductivity structure of the Purcell Anticlinorium in southeast British Columbia and northwest Montana,NA,journal-article,http://dx.doi.org/10.1139/e95-127,Jagdish C. Gupta; Alan G. Jones,10,32
,Physics Today,2017-01-31,10.1063/pt.5.027463,NULL,AIP Publishing,0,46.08919,Crossref,,Pacific coast states and British Columbia agree to fight climate change,NA,journal-article,http://dx.doi.org/10.1063/pt.5.027463,NaN,NA,NA
S0169204615000651,Landscape and Urban Planning,2015-05-03,10.1016/j.landurbplan.2015.03.011,NULL,Elsevier BV,50,46.091557,Crossref,"Ecology,Management, Monitoring, Policy and Law,Nature and Landscape Conservation",Evaluating presentation formats of local climate change in community planning with regard to process and outcomes,NA,journal-article,http://dx.doi.org/10.1016/j.landurbplan.2015.03.011,Olaf Schroth; Ellen Pond; Stephen R.J. Sheppard,NA,142
10.1139/e80-067,Canadian Journal of Earth Sciences,2011-04-23,10.1139/e80-067,"list(DOI = c(""10.13039/501100001711"", NA, NA, NA, NA, NA, NA, NA), name = c(""Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung"", ""Columbia Basin Trust"", ""Real Estate Foundation of British Columbia"", ""Ministry of Community Development – Smart Development Partnership Program"", ""European Biosphere 3D"", ""Columbia Basin Trust"", ""Geospatial Research Centre at Selkirk College (GEOIDE)"", ""Pacific Climate Impacts Consortium (PCIC)""), doi.asserted.by = c(""publisher"", NA, NA, NA, 
NA, NA, NA, NA))",Canadian Science Publishing,0,46.134373,Crossref,Earth and Planetary Sciences(all),"Structural and stratigraphic setting of the Downie slide, Columbia River valley, British Columbia",NA,journal-article,http://dx.doi.org/10.1139/e80-067,Richard L. Brown; John F. Psutka,6,17
,Geological Society of America Bulletin,2005-02-09,10.1130/0016-7606(1976)87<215:pacoac>2.0.co;2,NULL,Geological Society of America,0,46.22956,Crossref,Earth and Planetary Sciences (miscellaneous),"Petrology and chemistry of a Columbia River basalt section, Rocky Canyon, west-central Idaho",NA,journal-article,http://dx.doi.org/10.1130/0016-7606(1976)87<215:pacoac>2.0.co;2,GREGORY S. HOLDEN; PETER R. HOOPER,2,87
10.1175/JCLI-D-11-00417.1,Journal of Climate,2012-03-12,10.1175/jcli-d-11-00417.1,NULL,American Meteorological Society,72,46.291492,Crossref,Atmospheric Science,Uncertainties in Hydrologic and Climate Change Impact Analyses in Headwater Basins of British Columbia,NA,journal-article,http://dx.doi.org/10.1175/jcli-d-11-00417.1,Katrina E. Bennett; Arelia T. Werner; Markus Schnorbus,17,25
,Columbia Law Review,2006-04-26,10.2307/1122791,NULL,JSTOR,0,46.332924,Crossref,Law,"History of the Supreme Court of the United States: The Marshall Court and Cultural Change, 1815-1835",NA,journal-article,http://dx.doi.org/10.2307/1122791,A. L. B.; G. Edward White,8,89
AD4627E5-16F7-11D7-8645000102C1865D,AAPG Bulletin,2002-12-31,10.1306/ad4627e5-16f7-11d7-8645000102c1865d,NULL,American Association of Petroleum Geologists AAPG/Datapages,0,46.33642,Crossref,"Fuel Technology,Earth and Planetary Sciences (miscellaneous),Energy Engineering and Power Technology,Geology,Geochemistry and Petrology","Scappoose Formation, Columbia County, Oregon: New Evidence of Age and Relation to Columbia River Basalt Group",NA,journal-article,http://dx.doi.org/10.1306/ad4627e5-16f7-11d7-8645000102c1865d,"Robert O. Van Atta (2), Kevin B. Ke",NA,69
03B5AA7A-16D1-11D7-8645000102C1865D,AAPG Bulletin,2002-12-31,10.1306/03b5aa7a-16d1-11d7-8645000102c1865d,NULL,CrossRef Test Account,0,46.339314,Crossref,"Fuel Technology,Earth and Planetary Sciences (miscellaneous),Energy Engineering and Power Technology,Geology,Geochemistry and Petrology","Neogene Lacustrine Diatom Biostratigraphy of Western Snake River Basin, Idaho and Oregon: ABSTRACT",NA,journal-article,http://dx.doi.org/10.1306/03b5aa7a-16d1-11d7-8645000102c1865d,"William N. Krebs, J. Platt Bradbury",NA,66
,River Research and Applications,2015-01-16,10.1002/rra.2867,NULL,Wiley-Blackwell,80,46.412357,Crossref,"Environmental Science(all),Water Science and Technology,Environmental Chemistry","Identifying Temperature Thresholds Associated with Fish Community Changes in British Columbia, Canada, to Support Identification of Temperature Sensitive Streams",STREAM TEMPERATURE AND FISH COMMUNITIES,journal-article,http://dx.doi.org/10.1002/rra.2867,E. A. Parkinson; E. V. Lea; M. A. Nelitz; J. M. Knudson; R. D. Moore,3,32
,Pacific Affairs,2006-04-19,10.2307/2752069,"list(DOI = c(""10.13039/501100000038"", NA, NA, NA), name = c(""Natural Sciences and Engineering Research Council of Canada"", ""British Columbia Forest Science Program"", ""British Columbia Forest Science Program"", ""British Columbia Ministry of Environment""), doi.asserted.by = c(""crossref"", NA, NA, NA), award1 = c(NA, ""Y08 205"", ""Y08 205"", NA), award2 = c(NA, ""Y07-105"", ""Y07-105"", NA))",JSTOR,0,46.444233,Crossref,"Geography, Planning and Development,Sociology and Political Science",British Columbia and the United States.,NA,journal-article,http://dx.doi.org/10.2307/2752069,Benjamin H. Kizer; F. W. Howay; W. N. Sage; H. F. Angus,1,16
10.3955/046.084.0112,Northwest Science,2009-12-29,10.3955/046.084.0112,NULL,Northwest Scientific Association,0,46.47515,Crossref,"Ecology, Evolution, Behavior and Systematics",Widespread Distribution of the Non-Native Northern Crayfish (Orconectes virilis) in the Columbia River Basin,NA,journal-article,http://dx.doi.org/10.3955/046.084.0112,Eric R. Larson; Craig A. Busack; Jon D. Anderson; Julian D. Olden,1,84
10.1139/A08-004,Environmental Reviews,2009-01-12,10.1139/a08-004,NULL,Canadian Science Publishing,175,46.567097,Crossref,Environmental Science(all),Climate change and ecosystem response in the northern Columbia River basin — A paleoenvironmental perspective,NA,journal-article,http://dx.doi.org/10.1139/a08-004,Ian R. Walker; Marlow G. Pellatt,"NA",16
10.1080/02508060008686827,Water International,2009-01-22,10.1080/02508060008686827,NULL,Informa UK Limited,58,46.567097,Crossref,"Management, Monitoring, Policy and Law,Water Science and Technology",Climate Change and Resource Management in the Columbia River Basin,NA,journal-article,http://dx.doi.org/10.1080/02508060008686827,Stewart J. Cohen; Kathleen A. Miller; Alan F. Hamlet; Wendy Avis,2,25
,River Research and Applications,2015-09-14,10.1002/rra.2968,NULL,Wiley-Blackwell,69,46.579395,Crossref,"Environmental Science(all),Water Science and Technology,Environmental Chemistry","Hydrogeomorphic and Biotic Drivers of Instream Wood Differ Across Sub-basins of the Columbia River Basin, USA",Columbia Basin Instream Wood,journal-article,http://dx.doi.org/10.1002/rra.2968,NaN,6,32
10.3955/046.087.0105,Northwest Science,2013-02-13,10.3955/046.087.0105,"list(name = c(""Bonneville Power Administration"", ""ELR"", ""US Environmental Protection Agency (EPA)""), award = c(""2003-017"", ""100652"", ""91768201-0""))",Northwest Scientific Association,37,46.62722,Crossref,"Ecology, Evolution, Behavior and Systematics","Reproductive Biology ofAnodonta californiensis, Gonidea angulata,andMargaritifera falcata(Bivalvia: Unionoida) in the Middle Fork John Day River, Oregon",NA,journal-article,http://dx.doi.org/10.3955/046.087.0105,Christine O'Brien; Donna Nez; David Wolf; Jayne Brim Box,1,87
,Ecology,2006-05-03,10.2307/1936096,NULL,Wiley-Blackwell,0,46.70237,Crossref,"Ecology, Evolution, Behavior and Systematics",Plant Establishment in the High Snowfall Alpine and Subalpine Regions of British Columbia,NA,journal-article,http://dx.doi.org/10.2307/1936096,V. C. Brink,3,45
3D9325CE-16B1-11D7-8645000102C1865D,AAPG Bulletin,2003-02-05,10.1306/3d9325ce-16b1-11d7-8645000102c1865d,NULL,American Association of Petroleum Geologists AAPG/Datapages,0,46.839577,Crossref,"Fuel Technology,Earth and Planetary Sciences (miscellaneous),Energy Engineering and Power Technology,Geology,Geochemistry and Petrology","The Petroleum Geology of a Part of the Western Peace River District, British Columbia",NA,journal-article,http://dx.doi.org/10.1306/3d9325ce-16b1-11d7-8645000102c1865d,Edmund M. Spieker,NA,6
,River Research and Applications,2006-10-31,10.1002/rra.955,NULL,Wiley-Blackwell,18,46.88896,Crossref,"Environmental Science(all),Water Science and Technology,Environmental Chemistry",Evaluation of energy expenditure in adult spring Chinook salmon migrating upstream in the Columbia River Basin: an assessment based on sequential proximate analysis,NA,journal-article,http://dx.doi.org/10.1002/rra.955,Matthew G. Mesa; Cynthia D. Magie,10,22
S0020782900059672,International Legal Materials,2017-04-18,10.1017/s0020782900059672,NULL,Cambridge University Press (CUP),0,46.955162,Crossref,,Canada and United States: Exchange of Notes on Columbia River Treaty,NA,journal-article,http://dx.doi.org/10.1017/s0020782900059672,NaN,02,3
10.3955/046.090.0208,Northwest Science,2016-07-04,10.3955/046.090.0208,NULL,Northwest Scientific Association,37,47.008568,Crossref,"Ecology, Evolution, Behavior and Systematics","Stream Temperature Regimes and the Distribution of the Rocky Mountain Tailed Frog at Its Northern Range Limit, Southeastern British Columbia",NA,journal-article,http://dx.doi.org/10.3955/046.090.0208,Pierre A. Friele; Kathy Paige; R. Dan Moore,2,90
,The British Museum Quarterly,2010-11-04,10.2307/4421661,NULL,JSTOR,0,47.0129,Crossref,,"Totem-Pole from the Nass River, British Columbia",NA,journal-article,http://dx.doi.org/10.2307/4421661,T. A. Joyce,1,9
10.2307/3640316,Pacific Historical Review,2012-09-17,10.2307/3640316,NULL,University of California Press,0,47.114628,Crossref,History,Rufus Woods: The Columbia River and the Building of Modern Washington Robert E. Ficken,NA,journal-article,http://dx.doi.org/10.2307/3640316,John Fahey,4,65
S0022336000020564,Journal of Paleontology,2016-08-05,10.1017/s0022336000020564,NULL,Cambridge University Press (CUP),26,47.198215,Crossref,Palaeontology,"A new Jurassic Phlebopteris (Plantae, Filicales) from the Wallowa Terrane in the Snake River Canyon, Oregon and Idaho",NA,journal-article,http://dx.doi.org/10.1017/s0022336000020564,Sidney Ash,02,65
,Limnology and Oceanography,2010-04-07,10.4319/lo.1984.29.1.0035,NULL,Wiley-Blackwell,0,47.207577,Crossref,"Aquatic Science,Oceanography","Sources and distributions of sedimentary organic matter in the Columbia River drainage basin, Washington and Oregon1",Sedimentary organic matter,journal-article,http://dx.doi.org/10.4319/lo.1984.29.1.0035,John I. Hedges; H. J. Turin; John R. Ertel,1,29
,Water Resources Research,2013-11-05,10.1002/2013wr013629,NULL,Wiley-Blackwell,108,47.230347,Crossref,Water Science and Technology,"Predicting natural channel patterns based on landscape and geomorphic controls in the Columbia River basin, USA",Predicting Channel Patterns in the Columbia Basin,journal-article,http://dx.doi.org/10.1002/2013wr013629,Tim Beechie; Hiroo Imaki,1,50
10.4161/viru.22121,Virulence,2012-11-27,10.4161/viru.22121,NULL,Informa UK Limited,43,47.251877,Crossref,"Immunology,Microbiology (medical),Microbiology,Parasitology,Infectious Diseases","Free-ranging Rocky Mountain bighorn sheep and an outbreak of inflammatory bowel disease along the Clark Fork River in Plains, Montana",NA,journal-article,http://dx.doi.org/10.4161/viru.22121,Ellen S. Pierce,6,3
,Columbia Law Review,2006-04-26,10.2307/1120424,NULL,JSTOR,0,47.29076,Crossref,Law,United States Jurisdiction over Representatives to the United Nations,NA,journal-article,http://dx.doi.org/10.2307/1120424,NaN,6,63
,Poultry Science,2012-04-21,10.3382/ps.0160068,NULL,Oxford University Press (OUP),0,47.310516,Crossref,Animal Science and Zoology,The Effects of Storage on the Vitamin D Value of Columbia River Salmon Fish Meal,NA,journal-article,http://dx.doi.org/10.3382/ps.0160068,J. S. Carver; V. Heiman; J. L. St. John,1,16
9563,Environmental Management,2010-10-05,10.1007/s00267-010-9563-6,NULL,Springer Nature,125,47.310516,Crossref,"Ecology,Global and Planetary Change,Pollution",Potential Effects of Dams on Migratory Fish in the Mekong River: Lessons from Salmon in the Fraser and Columbia Rivers,NA,journal-article,http://dx.doi.org/10.1007/s00267-010-9563-6,John W. Ferguson; Michael Healey; Patrick Dugan; Chris Barlow,1,47
10.1577/1548-8640(1965)27[42:OOBEIC]2.0.CO;2,The Progressive Fish-Culturist,2007-12-27,10.1577/1548-8640(1965)27[42:oobeic]2.0.co;2,NULL,American Fisheries Society,0,47.310516,Crossref,Agricultural and Biological Sciences(all),Observations on Bad Eggs in Columbia River Fall Chinook Salmon,NA,journal-article,http://dx.doi.org/10.1577/1548-8640(1965)27[42:oobeic]2.0.co;2,John F. Conrad,1,27
,Environmental Toxicology and Chemistry,2016-03-09,10.1002/etc.3423,NULL,Wiley-Blackwell,45,47.325497,Crossref,"Health, Toxicology and Mutagenesis,Environmental Chemistry",Mercury concentrations in Pacific lamprey (Entosphenus tridentatus) and sediments in the Columbia River basin,Mercury in Columbia River Pacific lamprey,journal-article,http://dx.doi.org/10.1002/etc.3423,Timothy Linley; Eirik Krogstad; Robert Mueller; Gary Gill; Brenda Lasorsa,10,35
,River Research and Applications,2015-09-18,10.1002/rra.2969,NULL,Wiley-Blackwell,64,47.375954,Crossref,"Environmental Science(all),Water Science and Technology,Environmental Chemistry",Seasonal Rearing Habitat in a Large Mediterranean-Climate River: Management Implications at the Southern Extent of Pacific Salmon (Oncorhynchusspp.),Pacific Salmon-Rearing in a Large Mediterranean-Climate River,journal-article,http://dx.doi.org/10.1002/rra.2969,J. E. Merz; D. G. Delaney; J. D. Setka; M. L. Workman,6,32
AD4610E8-16F7-11D7-8645000102C1865D,AAPG Bulletin,2002-12-31,10.1306/ad4610e8-16f7-11d7-8645000102c1865d,"list(name = c(""East Bay Municipal Utility District"", ""CropLife America""))",CrossRef Test Account,0,47.38902,Crossref,"Fuel Technology,Earth and Planetary Sciences (miscellaneous),Energy Engineering and Power Technology,Geology,Geochemistry and Petrology","Neogene Paleogeography of Western Snake River Plain, Idaho and Oregon: ABSTRACT",NA,journal-article,http://dx.doi.org/10.1306/ad4610e8-16f7-11d7-8645000102c1865d,"M. L. Porter, L. T. Middleton",NA,68
,River Research and Applications,2010-04-29,10.1002/rra.1384,NULL,Wiley-Blackwell,59,47.39783,Crossref,"Environmental Science(all),Water Science and Technology,Environmental Chemistry","Fishway passage and post-passage mortality of up-river migrating sockeye salmon in the Seton River, British Columbia",NA,journal-article,http://dx.doi.org/10.1002/rra.1384,D. W. Roscoe; S. G. Hinch; S. J. Cooke; D. A. Patterson,6,27
,"Arctic, Antarctic, and Alpine Research",2006-05-07,10.2307/1552412,NULL,JSTOR,0,47.40548,Crossref,"Earth-Surface Processes,Global and Planetary Change,Ecology, Evolution, Behavior and Systematics","Holocene Treeline and Climate Change in the Subalpine Zone near Stoyoma Mountain, Cascade Mountains, Southwestern British Columbia, Canada",NA,journal-article,http://dx.doi.org/10.2307/1552412,Marlow G. Pellatt; Michael J. Smith; Rolf W. Mathewes; Ian R. Walker; Samantha L. Palmer,1,32
